"province","additional_info_id","additional_info_short","additional_info_full"
"Quebec",94,"QC94","14-11-2020: 1 case removed from Terres-Cries-de-la-Baie-James. Cases reallocated accordingly"
"Quebec",95,"QC95","Previously assigned to Nunavik. On 25-11-2020 one less case of Nunavik was reported so this was reassigned to Montreal"
"Quebec",96,"QC96","Reassigned to Monteregie, reported there was a case removed from Terres-Cries-de-la-Baie-James on 17-11-2020"
"Quebec",97,"QC97","19-11-2020: One Nunavik case backfilled with Montreal"
"Quebec",98,"QC98","Previously assigned to Côte-Nord and reassigned as negative case for Côte-Nord was reported on 25-11-2020"
"Quebec",99,"QC99","outside Quebec"
"Quebec",100,"QC100","27-11-2020: One previous Not Reported case removed, replaced with another from this date."
"Quebec",101,"QC101","26-11-2020: One previous Not Reported case removed, replaced with another from this date."
"Quebec",102,"QC102","One case from Cote-Nord removed and replaced with a 'Not Reported' case on 01-12-2020"
"Quebec",103,"QC103","03-12-2020: Previous case from Nord-du-Quebec removed. Cases redistributed accordingly"
"Quebec",104,"QC104","Nunavik case from 06-12-2020 removed on 07-12-2020 and replaced with case from Montérégie"
"Quebec",873,"QC873",""
"Quebec",874,"QC874","Outside of Quebec; On March 24th, region totals and Not Reported cases were re-assigned. While the totals for each QC region reported are accurate overall, regions per day are based on assumptions on distrbution "
"Quebec",875,"QC875","05-09-2020: 1 case removed from Bas-Saint-Laurent. Replaced with case announced today "
"Quebec",876,"QC876","Changed region to Montreal "
"Quebec",877,"QC877","Changed region to Not Reported "
"Quebec",878,"QC878","05-10-2020: Case removed from Abitibi-Témiscamingue. Cases reallocated accordingly "
"Quebec",879,"QC879","11-11-2020: Case removed from Not Reported. Cases reallocated accordingly  "
"Quebec",880,"QC880","12-12-2020: Case removed from Nord-du-Québec. Cases reallocated accordingly"
"Quebec",881,"QC881","TR: 27-12-2020 case from Terres-Cries-de-la-Baie-James moved out of region."
"Quebec",882,"QC882","13-12-2020: case from Nunavik for 12-12-2020 reassigned to Saguenay for 13-12-2020"
"Quebec",883,"QC883","23-12-2020: Abitibi removed"
"Quebec",884,"QC884","23-12-2020: Cote-Nord removed"
"Quebec",885,"QC885","24-12-2020: Case removed from Not Reported. Reallocated accordingly"
"Quebec",886,"QC886","27-12-2020: Case removed from Terres-Cries-de-la-Baie-James. Reallocated accordingly"
"Quebec",887,"QC887","28-12-2020: reassigned from Abitibi to Montérégie to align with website (date also changed to 28-12-2020)"
"Quebec",888,"QC888","Hors Quebec"
"Quebec",889,"QC889","29-12-2020: Changed from not reported to Montérégie"
"Quebec",890,"QC890","07-01-2021: Case from Nunavik removed and replaced with Montreal"
"Quebec",891,"QC891","31-12-2020: Case removed from Nunavik and reallocated accordingly"
"Quebec",892,"QC892","07-02-2021: Previous Nunavik case replaced with Montreal"
"Quebec",893,"QC893","09-01-2021: Previous Nord-du Quebec case replaced with Montreal from this date"
"Quebec",894,"QC894","13-01-2021: Previous Nunavik case removed, replaced with one Montreal case from this date"
"Quebec",895,"QC895","10-02-2021: Case from Nord du Quebec removed, replaced with case no reported region"
"Quebec",896,"QC896","Include ca. 200 catch-up (rattrapage) cases from 2021-01-17 due to delay in lab data transmission"
"Quebec",897,"QC897","27-01-2021: Case from Nunavik removed and replaced with a one case region 'Not Reported'"
"Quebec",898,"QC898","30-01-2021: Reassigned to Not Reported and changed date to 30-01-2021 (from Gaspesie on 26-01-2021)"
"Quebec",899,"QC899","29-01-2021: previous not reported case updated to Montreal"
"Quebec",900,"QC900","01-02-2021: Case from Nord-du-Quebec removed and replaced with case from Terres-Cries-de-la-Baie-James"
"Quebec",901,"QC901","01-02-2021: Case from Abitibi-Témiscamingue removed and replaced with case from Nunavik"
"Quebec",902,"QC902","03-02-2021: Saguenay reassigned to Montreal"
"Quebec",903,"QC903","03-01-2021: Saguenay reassigned to Montreal"
"Quebec",904,"QC904","04-02-2021: One previous Bas st. Laurent case was removed, replaced with Montreal"
"Quebec",905,"QC905","05-02-2021: One previous Not Reported case removed, replaced with case from this date. "
"Quebec",906,"QC906","06-02-2021: reassigned from Nunavik to Montérégie and date from 05-02-2021 to 06-02-2021"
"Quebec",907,"QC907","09-02-2021: one previous Gaspesie case replaced with Montreal from this date"
"Quebec",908,"QC908","12-02-2021: Case was removed from Terres-Cries-de-la-Baie-James, replaced with case from today. Region and date changed accordingly"
"Quebec",909,"QC909","12-02-2021: Case was removed from Nunavik, replaced with case from today. Region and date changed accordingly"
"Quebec",910,"QC910","11-02-2021: Case removed from Nunavik, replaced with case from today. Date and region updated accordingly"
"Quebec",911,"QC911","20-02-2021 case from Nunavik reassigned to Monteregie"
"Quebec",912,"QC912","18-02-2021: changed region from Terres-Crie to Montérégie to realign with website"
"Quebec",913,"QC913","Case removed on 20-02-2021"
"Quebec",914,"QC914","05-03-2021: region changed to Not Reported to realign with website"
"Quebec",915,"QC915","Outside Quebec"
"Quebec",916,"QC916","Reassigned from Estrie to Monteregie"
"Quebec",917,"QC917","13-03-2021: 14 duplicates removed from Chaudière-Appalaches and replaced with cases announced today. Date updated accordingly"
"Quebec",918,"QC918","03-28-2021: case reassigned from Cote-Nord to Montreal to realign"
"Quebec",919,"QC919","03-21-2021: Region reassigned to Not Reported to realign"
"Quebec",920,"QC920","24-03-2021: Previous Cote Nord case removed"
"Quebec",921,"QC921","29-03-2021: Previous Cote-Nord case replaced with Montreal."
"Quebec",922,"QC922","02-04-2021: Reassigned to Montérégie as one less outside Quebec was reported on 02-04-2021"
"Quebec",923,"QC923","06-04-2021: Previous not reported case replaced with Montreal"
"Quebec",924,"QC924","Person who doesn't live in QuÃ©bec, but who was on the territory and has been tested in QuÃ©bec."
"Quebec",925,"QC925","04-05-2020: Abitibi-TÃ©miscamingue reported 1 fewer case. Cases readjusted accordingly"
"Quebec",926,"QC926","05-03-2020: The number of new confirmed cases includes 1,317 cases added retrospectively due to a computer problem in QC. These cases, detected between April 2 and April 30, 2020, come mainly from the regions of Montreal, Laval and MontÃ©rÃ©gie. 08-05-2020: Bas Saint Laurent reported 1 fewer case. Cases redistributed accordingly"
"Quebec",927,"QC927","05-03-2020: The number of new confirmed cases includes 1,317 cases added retrospectively due to a computer problem in QC. These cases, detected between April 2 and April 30, 2020, come mainly from the regions of Montreal, Laval and MontÃ©rÃ©gie"
"Quebec",928,"QC928","05-03-2020: The number of new confirmed cases includes 1,317 cases added retrospectively due to a computer problem in QC. These cases, detected between April 2 and April 30, 2020, come mainly from the regions of Montreal, Laval and MontÃ©rÃ©gie. 07-05-2020: Nunavik reported 4 fewer cases. These cases are replaced by 4 from today to keep case_id totals consistent"
"Quebec",929,"QC929","05-03-2020: The number of new confirmed cases includes 1,317 cases added retrospectively due to a computer problem in QC. These cases, detected between April 2 and April 30, 2020, come mainly from the regions of Montreal, Laval and MontÃ©rÃ©gie. 05-05-2020: Terres-Cries-de-la-Baie-James reported 1 fewer case. Cases redistributed accordingly"
"Quebec",930,"QC930","2020-07-29: 1 case removed from GaspÃ©sie â€“ ÃŽles-de-la-Madeleine - re-allocated to Montreal"
"Quebec",931,"QC931","13-08-2020: Replaced 2 Not Reported with MontrÃ©al"
"Quebec",932,"QC932","21-08-2020: Switched from Nord-du-QuÃ©bec to MontrÃ©al"
"Quebec",933,"QC933","14-08-2020: Abitibi-TÃ©miscamingue was replaced with Capitale-Nationale on 14-08-2020"
"Quebec",934,"QC934","21-08-2020: Replaced Mauricie with MontrÃ©al"
"Quebec",935,"QC935","28-08-2020: Replaced MontrÃ©al with LanaudiÃ©re and changed report date from 27-08-2020 to 28-08-2020 to re-align cases"
"Quebec",936,"QC936","12-09-20: Replaced CÃ´te-Nord with MontrÃ©al and changed date from 11-09-20 to 12-09-20"
"Quebec",937,"QC937","14-09-2020: Changed to Montreal as there was a decrease in case for Abitibi-TÃ©miscamingue"
"Quebec",938,"QC938","19-09-2020: Case removed from Abitibi-TÃ©miscamingue. Replaced with new case announced today"
"Quebec",939,"QC939","26-09-2020: changed from Terres-Cries-de-la-Baie-James to MontrÃ©al and date changed from 25-09-2020 to 26-09-2020"
"Quebec",940,"QC940","26-09-2020: changed from Terres-Cries-de-la-Baie-James to MontrÃ©al and date changed from 25-09-2020 to 26-09-2021"
"Quebec",941,"QC941","05-10-2020: Case removed from Nord-du-QuÃ©bec. Cases reallocated accordingly"
"Quebec",942,"QC942","05-10-2020: Case removed from Abitibi-TÃ©miscamingue. Cases reallocated accordingly "
"Quebec",943,"QC943","Previously recorded as a case from CÃ´te-Nord (29-10-2020). Due to a decrease in a case in CÃ´te-Nord the following day, this was replaced by a case from Montreal on 30-10-2020."
"Quebec",944,"QC944","11-01-2020: Case removed from Abitibi-TÃ©miscamingue. Replaced with new case from Montreal"
"Quebec",945,"QC945","Previously assigned to CÃ´te-Nord and reassigned as negative case for CÃ´te-Nord was reported on 25-11-2020"
"Quebec",946,"QC946","Nunavik case from 06-12-2020 removed on 07-12-2020 and replaced with case from MontÃ©rÃ©gie"
"Quebec",947,"QC947","12-12-2020: Case removed from Nord-du-QuÃ©bec. Cases reallocated accordingly"
"Quebec",948,"QC948","28-12-2020: reassigned from Abitibi to MontÃ©rÃ©gie to align with website (date also changed to 28-12-2020)"
"Quebec",949,"QC949","29-12-2020: Changed from not reported to MontÃ©rÃ©gie"
"Quebec",950,"QC950","01-02-2021: Case from Abitibi-TÃ©miscamingue removed and replaced with case from Nunavik"
"Quebec",951,"QC951","06-02-2021: reassigned from Nunavik to MontÃ©rÃ©gie and date from 05-02-2021 to 06-02-2021"
"Quebec",952,"QC952","18-02-2021: changed region from Terres-Crie to MontÃ©rÃ©gie to realign with website"
"Quebec",953,"QC953","13-03-2021: 14 duplicates removed from ChaudiÃ¨re-Appalaches and replaced with cases announced today. Date updated accordingly"
"Quebec",954,"QC954","02-04-2021: Reassigned to MontÃ©rÃ©gie as one less outside Quebec was reported on 02-04-2021"
"Repatriated",1,"RP1","Grand Princess"
"Saskatchewan",1,"SK1","Went to Dental Conference in Vancouver where an attendee was later confirmed to have Covid-19"
"Saskatchewan",2,"SK2","Lives in same household as Case 4"
"Saskatchewan",3,"SK3","Assumed to be a physician who attended bonspiel in Alberta"
"Saskatchewan",4,"SK4","All >20 years old except for one in late teens; travelling or attending group events"
"Saskatchewan",5,"SK5","On March 27th, SK changed the health region boundaries, we have assumed redistribution of cases accordingly."
"Saskatchewan",6,"SK6","65 are confirmed cases, 1 is presumptive. 2 are in the 5-19yr old range, all others are adults. 39% are Female, 61% are male."
"Saskatchewan",7,"SK7","Of the 72 cases, 60 per cent are male and 40 per cent are female. Two cases are under the age of 19, 59 cases are between 20 and 64 years old, and 11 are older than 65."
"Saskatchewan",8,"SK8","4 local transmission, all others travel. Unclear if this statement is referring to today's cases or overall"
"Saskatchewan",9,"SK9","On March 27th, SK changed the health region boundaries, we have assumed redistribution of cases accordingly. 4 local transmission, all others travel. Unclear if this statement is referring to today's cases or overall"
"Saskatchewan",10,"SK10","5 hospitalized (3 Regina, 2 Saskatoon), 2 ICU (1 each in Regina and Saskatoon), 3 recovered"
"Saskatchewan",11,"SK11","5 hospitalized, 2 ICU, 3 recovered"
"Saskatchewan",12,"SK12","This case was changed from Central to Saskatoon on March 31st because the Sask government website made a correction. We have assumed a redistribution of cases."
"Saskatchewan",13,"SK13","On March 29th, SK changed how many cases were in central so we have assumed redistribution of cases accordingly"
"Saskatchewan",14,"SK14","Presumptive (17-04-2020)"
"Saskatchewan",15,"SK15","13-05-2020: 1 case from Regina changed to North as per comment on SK website"
"Saskatchewan",16,"SK16","On 01-06-2020 Saskatchewan announced 1 new case in Regina, and that 1 previous case in Regina was negative. We have redistrbuted cases accordingly."
"Saskatchewan",17,"SK17","23-06-2020: 9 previous out-of-province cases removed from Saskatchewan totals after consulation with PHAC. These 9 cases will be replaced in the dataset with new cases from 23-06-2020."
"Saskatchewan",18,"SK18","There are 13 new cases in the far north. The province says most of the newest cases are connected to a wake on June 10 and a funeral on June 11"
"Saskatchewan",19,"SK19","23-06-2020: 9 previous out-of-province cases removed from Saskatchewan totals after consulation with PHAC. These 9 cases will be replaced in the dataset with new cases from 23-06-2020.. Two (2) Out of Province residents tested positive in Saskatchewan"
"Saskatchewan",20,"SK20","23-06-2020: 9 previous out-of-province cases removed from Saskatchewan totals after consulation with PHAC. These 9 cases will be replaced in the dataset with new cases from 23-06-2020. Two (2) Out of Province residents tested positive in Saskatchewan"
"Saskatchewan",21,"SK21","23-06-2020: 9 previous out-of-province cases removed from Saskatchewan totals after consulation with PHAC. These 9 cases will be replaced in the dataset with new cases from 23-06-2020. 20-06-2020: 1 case removed from Saskatoon - out of province individual. Replaced with case from 20-06-2020"
"Saskatchewan",22,"SK22","25-06-2020: 1 previous case from South on 18-06-2020 removed from Sask total - individual was not from Saskatchewan. Replaced with case from Far North on 25-06-2020"
"Saskatchewan",23,"SK23","02-07-2020: 1 case removed from Saskatoon. Cases redistributed accordingly"
"Saskatchewan",24,"SK24","Connected to outbreak in Maple Creek area"
"Saskatchewan",25,"SK25","27-06-2020: 1 previous case from Far North was removed by authorities due to being a repeat of a previous case. Replaced with new case from 27-06-2020"
"Saskatchewan",26,"SK26","19-07-2020: 4 previous cases from South reported on weekend of 11-07-2020 have been deemed negative and removed. Replaced with four cases from 19-07-2020"
"Saskatchewan",27,"SK27","07-08-2020: 1 previous case in South removed. Cases redistributed accordingly"
"Saskatchewan",28,"SK28","On 31-07-2020 One case (listed as Health region Not Reported) was determined to be a non-SK resident and removed. Cases have been redistributed accordingly"
"Saskatchewan",29,"SK29","09-08-2020: 3 previous cases removed due to being out of Province"
"Saskatchewan",30,"SK30","16-08-2020: 1 previous case removed due to being Out of Province. Cases redistributed accordingly"
"Saskatchewan",31,"SK31","21-08-2020: Date of report was changed from 10-08-2020 to 21-08-2020 because an out of province case was reported as South; re-aligned to match the updated region counts"
"Saskatchewan",32,"SK32","23/25 cases reported on 15-08-2020 in communal setting"
"Saskatchewan",33,"SK33","25-08-2020: 1 case removed from North. Cases redistributed accordingly"
"Saskatchewan",34,"SK34","24-08-2020: 1 case removed from North. Case was out of province. Replaced with new case from today"
"Saskatchewan",35,"SK35","05-09-2020: Case removed from Not Reported and replaced with new case in North"
"Saskatchewan",36,"SK36","09-09-2020: changed from Not Reported to Regina"
"Saskatchewan",37,"SK37","11-09-2020: changed from not reported to central; date changed from 10-09 to 11-09 due to being a false positive"
"Saskatchewan",38,"SK38","12-09-2020: 4 cases removed from South. Cases reallocated accordingly"
"Saskatchewan",39,"SK39","14-09-2020: 1 previous case from South (South Central) removed. Cases redistributed accordingly"
"Saskatchewan",40,"SK40","14-09-2020: 1 previous case from Central (Central East). Cases redistributed accordingly"
"Saskatchewan",41,"SK41","14-09-2020: Previous Not Reported case removed from official count. Cases redistributed accordingly"
"Saskatchewan",42,"SK42","Central East"
"Saskatchewan",43,"SK43","North East"
"Saskatchewan",44,"SK44","17-09-2020: Previous case removed due to not being a Saskatchewan resident. Cases redistributed accordingly. South West"
"Saskatchewan",45,"SK45","South East"
"Saskatchewan",46,"SK46","Saskatoon"
"Saskatchewan",47,"SK47","Central West"
"Saskatchewan",48,"SK48","Regina"
"Saskatchewan",49,"SK49","South Central"
"Saskatchewan",50,"SK50","21-09-2020: Previously Not Reported attributed to Saskatoon"
"Saskatchewan",51,"SK51","Far North East"
"Saskatchewan",52,"SK52","North West"
"Saskatchewan",53,"SK53","North Central"
"Saskatchewan",54,"SK54","Central Est"
"Saskatchewan",55,"SK55","26-09-2020: 1 previous case removed from Regina. Cases redistributed accordingly"
"Saskatchewan",56,"SK56","26-09-2020: Not Reported case replaced with Saskatoon"
"Saskatchewan",57,"SK57","28-09-2020: Case with health region previously classified as Not Reported assigned to Regina"
"Saskatchewan",58,"SK58","01-10-2020: Changed from North East to North Central"
"Saskatchewan",59,"SK59","South West"
"Saskatchewan",60,"SK60","Far North West"
"Saskatchewan",61,"SK61","07-10-2020: pending case updated to Central East"
"Saskatchewan",62,"SK62","Far North West 1"
"Saskatchewan",63,"SK63","Far North East 1"
"Saskatchewan",64,"SK64","Far North East 2"
"Saskatchewan",65,"SK65","North West 2"
"Saskatchewan",66,"SK66","North West 4"
"Saskatchewan",67,"SK67","North Central 2"
"Saskatchewan",68,"SK68","South East 4"
"Saskatchewan",69,"SK69","16-10-2020: Case in unknown health region assigned to Regina"
"Saskatchewan",70,"SK70","14-10-2020: Not Reported updated to Regina"
"Saskatchewan",71,"SK71","[Central East] 16-10-2020: Case removed from Central East. Replaced with new case announced today"
"Saskatchewan",72,"SK72","[Central East] 16-10-2020: Case removed from Regina. Replaced with new case announced today"
"Saskatchewan",73,"SK73","20-10-2020: Previous Not Reported case removed due to being out of province. Cases redistributed accordingly. South Central"
"Saskatchewan",74,"SK74","20-10-2020: 1 previous North Central case removed due to being out of province. Cases redistributed accordingly"
"Saskatchewan",75,"SK75","Far North West: this case was tested out of province and assigned to Far North West"
"Saskatchewan",76,"SK76","Location Pending"
"Saskatchewan",77,"SK77","North West / 03-11-2020: Location updated from Not Reported to North West"
"Saskatchewan",78,"SK78","North Central / 03-11-2020: Location updated from Not Reported to North Central"
"Saskatchewan",79,"SK79","North East / 03-11-2020: Location updated from Not Reported to North East"
"Saskatchewan",80,"SK80","Regina / 03-11-2020: Location updated from Not Reported to Regina"
"Saskatchewan",81,"SK81","Not Reported"
"Saskatchewan",82,"SK82","06-11-2020: Previous cases removed. Cases redistributed accordingly"
"Saskatchewan",83,"SK83","Far North West / 05-11-2020: Case determined to be out of province. Removed and replaced with new case announced today"
"Saskatchewan",84,"SK84","06-11-2020: Not Reported replaced by North Central"
"Saskatchewan",85,"SK85","Not Reported / 07-11-2020: Case removed as it was determined to be out of province. Replaced with new case announced today and date updated accordingly"
"Saskatchewan",86,"SK86","Far North Central"
"Saskatchewan",87,"SK87","On 14-11-2020 date changed from 09-11-2020 to 14-11-2020 and region changed from Not Reported to Far North West"
"Saskatchewan",88,"SK88","North West (13-11-2020 reassigned from Not Reported)"
"Saskatchewan",89,"SK89","18-11-2020: One (1) case with pending residence information (from November 13) was deemed to be an out of province resident and removed from the total case count. Replaced with a new case from today"
"Saskatchewan",90,"SK90","06-12-2020, 11 cases were deemed to be non-SK residents and removed, cases have been reassigned accordingly. South East"
"Saskatchewan",91,"SK91","09-12-2020: Regina removed"
"Saskatchewan",92,"SK92","Northe East"
"Saskatchewan",93,"SK93","21-11-2020: Saskatoon cases replaced with Not Preorted cases from this date"
"Saskatchewan",94,"SK94","08-01-2021: 1 case from 25-11-2020 with pending location reassigned to Saskatoon"
"Saskatchewan",95,"SK95","09-12-2020: North West reassigned"
"Saskatchewan",96,"SK96","02-12-2020: One (1) case assigned to Saskatoon (from Nov 27) was removed from the counts. Case replaced with new case announced today. Date changed accordingly"
"Saskatchewan",97,"SK97","08-12-2020: Reassigned from region Not Reported to North West"
"Saskatchewan",98,"SK98","06-12-2020, 11 cases were deemed to be non-SK residents and removed, cases have been reassigned accordingly."
"Saskatchewan",99,"SK99","15-12-2020: 1 case with pending residence location from 29-11-2020 was assigned to Regina"
"Saskatchewan",100,"SK100","23-01-2021: case was allocated from Not Reported to Far North East as per website"
"Saskatchewan",101,"SK101","08-12-2020: Region originally not reported reassigned to North West region // 06-12-2020, 11 cases were deemed to be non-SK residents and removed, cases have been reassigned accordingly."
"Saskatchewan",102,"SK102","08-12-2020: Region originally not reported reassigned to Regina. 06-12-2020, 11 cases were deemed to be non-SK residents and removed, cases have been reassigned accordingly."
"Saskatchewan",103,"SK103","10-12-2020: Not Reported case reassigned to North East. Date also changed from 02-12-2020 to 03-12-2020."
"Saskatchewan",104,"SK104","09-01-2021: Region changed from North West to Saskatoon and date changed from 03-12-2020 to 09-01-2021"
"Saskatchewan",105,"SK105","08-12-2020: Region originally not reported reassigned to Regina"
"Saskatchewan",106,"SK106","7-12-2020: 1 previous case deemed out of province. Cases redistributed accordingly. South East"
"Saskatchewan",107,"SK107","14-12-2020: reassigned from Saskatoon to Not Reported and changed date to 14-12-2020"
"Saskatchewan",108,"SK108","09-12-2020: Not Reported case reassigned. North Central."
"Saskatchewan",109,"SK109","16-12-2020: Updated region assignment from 'pending' to 'North Central"""
"Saskatchewan",110,"SK110","16-12-2020: Replaced 05-12-2020 case pending region assignment which was moved out of province with a 16-12-2020 case pending region assignment"
"Saskatchewan",111,"SK111","10-12-2020: Not Reported case reassigned to North West. Also changed date from 5th to 6th."
"Saskatchewan",112,"SK112","09-12-2020: Not Reported case reassigned"
"Saskatchewan",113,"SK113","16-12-2020: Removed 07-12-2020 case pending region assignment which was moved out of province with a 16-12-2020 case pending region assignment"
"Saskatchewan",114,"SK114","16-12-2020: North West case from 8-12-2020 was moved out of province. Replaced with a 16-12-2020 case pending region assignment"
"Saskatchewan",115,"SK115","08-12-2020: This is a case that was tested out of province and later assigned to SK Far North West"
"Saskatchewan",116,"SK116","08-12-2020: This is a case that was tested out of province and later assigned to SK North West"
"Saskatchewan",117,"SK117","14-12-2020: reassigned from Far North East to Not Reported and changed date to 14-12-2020"
"Saskatchewan",118,"SK118","07-01-2020: case reassigned from Not Reported to North West"
"Saskatchewan",119,"SK119","09-01-2020: Region changed from North West to Saskatoon and date changed from 11-12-2020 to 09-01-2020"
"Saskatchewan",120,"SK120","Six (6) cases of SK residents tested OOP were added to the Far North West (from Nov 9 (2), Dec 4 (1)), North West (from Dec 7 (1)) and Saskatoon (from Dec 5 (1), Dec 6 (1)) zones. Far North West"
"Saskatchewan",121,"SK121","Six (6) cases of SK residents tested OOP were added to the Far North West (from Nov 9 (2), Dec 4 (1)), North West (from Dec 7 (1)) and Saskatoon (from Dec 5 (1), Dec 6 (1)) zones. . North West"
"Saskatchewan",122,"SK122","Six (6) cases of SK residents tested OOP were added to the Far North West (from Nov 9 (2), Dec 4 (1)), North West (from Dec 7 (1)) and Saskatoon (from Dec 5 (1), Dec 6 (1)) zones."
"Saskatchewan",123,"SK123","16-12-2020: Central East case from 13-12-2020 was moved out of province. Replaced with 16-12-2020 case pending region assignment"
"Saskatchewan",124,"SK124","07-01-2020: case reassigned from Not Reported to North Central"
"Saskatchewan",125,"SK125","15-12-2020: Two cases with pending residence information from 13-12-2020 were assigned to Regina"
"Saskatchewan",126,"SK126","Dec 16: changed from a south west Dec 14 case (moved out of province) to a Dec 16 case with no assigned region"
"Saskatchewan",127,"SK127","North Central. 18-12-2020: Updated region from ""pending"" to ""north"""
"Saskatchewan",128,"SK128","Far North Central. 18-12-2020: Updated region from ""pending"" to ""Far North"""
"Saskatchewan",129,"SK129","North Central. 18-12-2020: Updated region from ""pending"" to ""North"
"Saskatchewan",130,"SK130","North Central. 18-12-2020: Updated region from ""pending"" to ""North"""
"Saskatchewan",131,"SK131","19-12-2020: Changed from Not Reported to Far North West"
"Saskatchewan",132,"SK132","19-12-2020: Changed from Not Reported to North West"
"Saskatchewan",133,"SK133","19-12-2020: Changed from Not Reported to North Central"
"Saskatchewan",134,"SK134","19-12-2020: Changed from Not Reported to Saskatoon"
"Saskatchewan",135,"SK135","30-12-2020: 9 previously Not Reported health regions were deemed to be cases from outside SK and were removed from the total. Cases redistributed accordingly"
"Saskatchewan",136,"SK136","27-12-2020: Health region updated to North Central"
"Saskatchewan",137,"SK137","29-12-2020: Health region updated to North West"
"Saskatchewan",138,"SK138","29-12-2020: Health region updated to Central East"
"Saskatchewan",139,"SK139","29-12-2020: Health region updated to North Central"
"Saskatchewan",140,"SK140","27-12-2020: Health region updated to Far North East"
"Saskatchewan",141,"SK141","27-12-2020: Health region updated to Central East"
"Saskatchewan",142,"SK142","29-12-2020: Changed from Not Reported to North Central"
"Saskatchewan",143,"SK143","05-01-2021: Case with pending location information reallocated to North East"
"Saskatchewan",144,"SK144","05-01-2021: Case with pending location information reallocated to North Central"
"Saskatchewan",145,"SK145","08-01-2021: Case from 29-12-2021 with pending location reassigned to Regina"
"Saskatchewan",146,"SK146","08-01-2021: Case (from 03-01-2021) with pending location reassigned to Central East. No remaining Not Reported cases from 03-01-2021 so case from 04-01-2021 was reallocated instead // 04-01-2021: 2 previous cases deemed out of Province and removed from total"
"Saskatchewan",147,"SK147","08-01-2021: Case with pending location from 04-01-2021 reassigned to Far North West // 04-01-2021: 2 previous cases deemed out of Province and removed from total"
"Saskatchewan",148,"SK148","09-01-2021: Changed from Not Reported to North Central for case reassignment from date 05-01-2021"
"Saskatchewan",149,"SK149","09-01-2021: Changed from Not Reported to North Central for case reassignment from date 05-01-2022"
"Saskatchewan",150,"SK150","09-01-2021: Changed from Not Reported to North Central for case reassignment from date 06-01-2022"
"Saskatchewan",151,"SK151","09-01-2021: Changed from Not Reported to Saskatoon for case reassignment from date 05-01-2022"
"Saskatchewan",152,"SK152","05-01-2021: Case with pending location information reallocated to Saskatoon"
"Saskatchewan",153,"SK153","05-01-2021: Case with pending location information reallocated to South Central"
"Saskatchewan",154,"SK154","03-01-2021: Case with pending location information reallocated to North West"
"Saskatchewan",155,"SK155","03-01-2021: Case with pending location information reallocated to North Central"
"Saskatchewan",156,"SK156","08-01-2021: Case with pending location reassigned to Far North East"
"Saskatchewan",157,"SK157","08-01-2021: Case with pending location reassigned to North West"
"Saskatchewan",158,"SK158","08-01-2021: Case with pending location reassigned to North Central"
"Saskatchewan",159,"SK159","08-01-2021: Case with pending location reassigned to Saskatoon"
"Saskatchewan",160,"SK160","Far Nort Central"
"Saskatchewan",161,"SK161","08-01-2021: Case with pending location from 04-01-2021 reassigned to Far North East"
"Saskatchewan",162,"SK162","08-01-2021: Case with pending location from 04-01-2021 reassigned to North West"
"Saskatchewan",163,"SK163","08-01-2021: Case with pending location from 04-01-2021 reassigned to North Central"
"Saskatchewan",164,"SK164","08-01-2021: Case with pending location from 04-01-2021 reassigned to South East"
"Saskatchewan",165,"SK165","09-01-2021: Changed from Not Reported to Far North East, no Not Reported cases left for 06-01-2021"
"Saskatchewan",166,"SK166","08-01-2021: 3 cases from 05-01-2021 with pending location reassigned to Far North West"
"Saskatchewan",167,"SK167","07-01-2020: case reassigned from Not Reported to Far North East"
"Saskatchewan",168,"SK168","08-01-2021: 9 cases with pending location from 05-01-2021 reassigned to Far North East. No remaining Not Reported cases from 05-01-2021 so cases from 06-01-2021 were reassigned instead"
"Saskatchewan",169,"SK169","08-01-2021: 10 cases with pending location from 05-01-2021 reassigned to North West. No remaining Not Reported cases from 05-01-2021 so cases from 06-01-2021 were reassigned instead"
"Saskatchewan",170,"SK170","08-01-2021: 7 cases with pending location from 05-01-2021 reassigned to North Central. No remaining Not Reported cases from 05-01-2021 so cases from 06-01-2021 were reassigned instead"
"Saskatchewan",171,"SK171","08-01-2021: Case from 06-01-2021 with pending residence information reassigned to Far North West"
"Saskatchewan",172,"SK172","08-01-2021: 3 cases from 06-01-2021 with pending residence information reassigned to Far North East"
"Saskatchewan",173,"SK173","08-01-2021: 5 cases from 06-01-2021 with pending residence information reassigned to North West"
"Saskatchewan",174,"SK174","08-01-2021: 8 cases from 06-01-2021 with pending residence information reassigned to North Central"
"Saskatchewan",175,"SK175","08-01-2021: 7 cases with pending location from 05-01-2021 reassigned to North Central. No remaining Not Reported cases from 05-01-2021 so cases from 01-01-2021 and 05-01-2021 were reassigned instead"
"Saskatchewan",176,"SK176","2021-01-09: Changed from Central East to Saskatoon and date changed from 2021-01-07 to 2021-01-09"
"Saskatchewan",177,"SK177","09-01-2020: Changed from Not Reported to Far North West"
"Saskatchewan",178,"SK178","09-01-2020: Changed from Not Reported to Far North East"
"Saskatchewan",179,"SK179","09-01-2020: Changed from Not Reported to North West"
"Saskatchewan",180,"SK180","09-01-2020: Changed from Not Reported to North Central"
"Saskatchewan",181,"SK181","09-01-2020: Changed from Not Reported to Central East"
"Saskatchewan",182,"SK182","15-01-2021: Previously pending case updated to North"
