"province","date_death_report","deaths","cumulative_deaths"
"NWT","05-06-2020",0,0
"NWT","06-06-2020",0,0
"NWT","07-06-2020",0,0
"NWT","08-06-2020",0,0
"NWT","09-06-2020",0,0
"NWT","10-06-2020",0,0
"NWT","11-06-2020",0,0
"NWT","12-06-2020",0,0
"NWT","13-06-2020",0,0
"NWT","14-06-2020",0,0
"NWT","15-06-2020",0,0
"NWT","16-06-2020",0,0
"NWT","17-06-2020",0,0
"NWT","18-06-2020",0,0
"NWT","19-06-2020",0,0
"NWT","20-06-2020",0,0
"NWT","21-06-2020",0,0
"NWT","22-06-2020",0,0
"NWT","23-06-2020",0,0
"NWT","24-06-2020",0,0
"NWT","25-06-2020",0,0
"NWT","26-06-2020",0,0
"NWT","27-06-2020",0,0
"NWT","28-06-2020",0,0
"NWT","29-06-2020",0,0
"NWT","30-06-2020",0,0
"NWT","01-07-2020",0,0
"NWT","02-07-2020",0,0
"NWT","03-07-2020",0,0
"NWT","04-07-2020",0,0
"NWT","05-07-2020",0,0
"NWT","06-07-2020",0,0
"NWT","07-07-2020",0,0
"NWT","08-07-2020",0,0
"NWT","09-07-2020",0,0
"NWT","10-07-2020",0,0
"NWT","11-07-2020",0,0
"NWT","12-07-2020",0,0
"NWT","13-07-2020",0,0
"NWT","14-07-2020",0,0
"NWT","15-07-2020",0,0
"NWT","16-07-2020",0,0
"NWT","17-07-2020",0,0
"NWT","18-07-2020",0,0
"NWT","19-07-2020",0,0
"NWT","20-07-2020",0,0
"NWT","21-07-2020",0,0
"NWT","22-07-2020",0,0
"NWT","23-07-2020",0,0
"NWT","24-07-2020",0,0
"NWT","25-07-2020",0,0
"NWT","26-07-2020",0,0
"NWT","27-07-2020",0,0
"NWT","28-07-2020",0,0
"NWT","29-07-2020",0,0
"NWT","30-07-2020",0,0
"NWT","31-07-2020",0,0
"NWT","01-08-2020",0,0
"NWT","02-08-2020",0,0
"NWT","03-08-2020",0,0
"NWT","04-08-2020",0,0
"NWT","05-08-2020",0,0
"NWT","06-08-2020",0,0
"NWT","07-08-2020",0,0
"NWT","08-08-2020",0,0
"NWT","09-08-2020",0,0
"NWT","10-08-2020",0,0
"NWT","11-08-2020",0,0
"NWT","12-08-2020",0,0
"NWT","13-08-2020",0,0
"NWT","14-08-2020",0,0
"NWT","15-08-2020",0,0
"NWT","16-08-2020",0,0
"NWT","17-08-2020",0,0
"NWT","18-08-2020",0,0
"NWT","19-08-2020",0,0
"NWT","20-08-2020",0,0
"NWT","21-08-2020",0,0
"NWT","22-08-2020",0,0
"NWT","23-08-2020",0,0
"NWT","24-08-2020",0,0
"NWT","25-08-2020",0,0
"NWT","26-08-2020",0,0
"NWT","27-08-2020",0,0
"NWT","28-08-2020",0,0
"NWT","29-08-2020",0,0
"NWT","30-08-2020",0,0
"NWT","31-08-2020",0,0
"NWT","01-09-2020",0,0
"NWT","02-09-2020",0,0
"NWT","03-09-2020",0,0
"NWT","04-09-2020",0,0
"NWT","05-09-2020",0,0
"NWT","06-09-2020",0,0
"NWT","07-09-2020",0,0
"NWT","08-09-2020",0,0
"NWT","09-09-2020",0,0
"NWT","10-09-2020",0,0
"NWT","11-09-2020",0,0
"NWT","12-09-2020",0,0
"NWT","13-09-2020",0,0
"NWT","14-09-2020",0,0
"NWT","15-09-2020",0,0
"NWT","16-09-2020",0,0
"NWT","17-09-2020",0,0
"NWT","18-09-2020",0,0
"NWT","19-09-2020",0,0
"NWT","20-09-2020",0,0
"NWT","21-09-2020",0,0
"NWT","22-09-2020",0,0
"NWT","23-09-2020",0,0
"NWT","24-09-2020",0,0
"NWT","25-09-2020",0,0
"NWT","26-09-2020",0,0
"NWT","27-09-2020",0,0
"NWT","28-09-2020",0,0
"NWT","29-09-2020",0,0
"NWT","30-09-2020",0,0
"NWT","01-10-2020",0,0
"NWT","02-10-2020",0,0
"NWT","03-10-2020",0,0
"NWT","04-10-2020",0,0
"NWT","05-10-2020",0,0
"NWT","06-10-2020",0,0
"NWT","07-10-2020",0,0
"NWT","08-10-2020",0,0
"NWT","09-10-2020",0,0
"NWT","10-10-2020",0,0
"NWT","11-10-2020",0,0
"NWT","12-10-2020",0,0
"NWT","13-10-2020",0,0
"NWT","14-10-2020",0,0
"NWT","15-10-2020",0,0
"NWT","16-10-2020",0,0
"NWT","17-10-2020",0,0
"NWT","18-10-2020",0,0
"NWT","19-10-2020",0,0
"NWT","20-10-2020",0,0
"NWT","21-10-2020",0,0
"NWT","22-10-2020",0,0
"NWT","23-10-2020",0,0
"NWT","24-10-2020",0,0
"NWT","25-10-2020",0,0
"NWT","26-10-2020",0,0
"NWT","27-10-2020",0,0
"NWT","28-10-2020",0,0
"NWT","29-10-2020",0,0
"NWT","30-10-2020",0,0
"NWT","31-10-2020",0,0
"NWT","01-11-2020",0,0
"NWT","02-11-2020",0,0
"NWT","03-11-2020",0,0
"NWT","04-11-2020",0,0
"NWT","05-11-2020",0,0
"NWT","06-11-2020",0,0
"NWT","07-11-2020",0,0
"NWT","08-11-2020",0,0
"NWT","09-11-2020",0,0
"NWT","10-11-2020",0,0
"NWT","11-11-2020",0,0
"NWT","12-11-2020",0,0
"NWT","13-11-2020",0,0
"NWT","14-11-2020",0,0
"NWT","15-11-2020",0,0
"NWT","16-11-2020",0,0
"NWT","17-11-2020",0,0
"NWT","18-11-2020",0,0
"NWT","19-11-2020",0,0
"NWT","20-11-2020",0,0
"NWT","21-11-2020",0,0
"NWT","22-11-2020",0,0
"NWT","23-11-2020",0,0
"NWT","24-11-2020",0,0
"NWT","25-11-2020",0,0
"NWT","26-11-2020",0,0
"NWT","27-11-2020",0,0
"NWT","28-11-2020",0,0
"NWT","29-11-2020",0,0
"NWT","30-11-2020",0,0
"NWT","01-12-2020",0,0
"NWT","02-12-2020",0,0
"NWT","03-12-2020",0,0
"NWT","04-12-2020",0,0
"NWT","05-12-2020",0,0
"NWT","06-12-2020",0,0
"NWT","07-12-2020",0,0
"NWT","08-12-2020",0,0
"NWT","09-12-2020",0,0
"NWT","10-12-2020",0,0
"NWT","11-12-2020",0,0
"NWT","12-12-2020",0,0
"NWT","13-12-2020",0,0
"NWT","14-12-2020",0,0
"NWT","15-12-2020",0,0
"NWT","16-12-2020",0,0
"NWT","17-12-2020",0,0
"NWT","18-12-2020",0,0
"NWT","19-12-2020",0,0
"NWT","20-12-2020",0,0
"NWT","21-12-2020",0,0
"NWT","22-12-2020",0,0
"NWT","23-12-2020",0,0
"NWT","24-12-2020",0,0
"NWT","25-12-2020",0,0
"NWT","26-12-2020",0,0
"NWT","27-12-2020",0,0
"NWT","28-12-2020",0,0
"NWT","29-12-2020",0,0
"NWT","30-12-2020",0,0
"NWT","31-12-2020",0,0
"NWT","01-01-2021",0,0
"NWT","02-01-2021",0,0
"NWT","03-01-2021",0,0
"NWT","04-01-2021",0,0
"NWT","05-01-2021",0,0
"NWT","06-01-2021",0,0
"NWT","07-01-2021",0,0
"NWT","08-01-2021",0,0
"NWT","09-01-2021",0,0
"NWT","10-01-2021",0,0
"NWT","11-01-2021",0,0
"NWT","12-01-2021",0,0
"NWT","13-01-2021",0,0
"NWT","14-01-2021",0,0
"NWT","15-01-2021",0,0
"NWT","16-01-2021",0,0
"NWT","17-01-2021",0,0
"NWT","18-01-2021",0,0
"NWT","19-01-2021",0,0
"NWT","20-01-2021",0,0
"NWT","21-01-2021",0,0
"NWT","22-01-2021",0,0
"NWT","23-01-2021",0,0
"NWT","24-01-2021",0,0
"NWT","25-01-2021",0,0
"NWT","26-01-2021",0,0
"NWT","27-01-2021",0,0
"NWT","28-01-2021",0,0
"NWT","29-01-2021",0,0
"NWT","30-01-2021",0,0
"NWT","31-01-2021",0,0
"NWT","01-02-2021",0,0
"Ontario","08-03-2020",0,0
"Ontario","09-03-2020",0,0
"Ontario","10-03-2020",0,0
"Ontario","11-03-2020",1,1
"Ontario","12-03-2020",0,1
"Ontario","13-03-2020",0,1
"Ontario","14-03-2020",0,1
"Ontario","15-03-2020",0,1
"Ontario","16-03-2020",0,1
"Ontario","17-03-2020",0,1
"Ontario","18-03-2020",0,1
"Ontario","19-03-2020",1,2
"Ontario","20-03-2020",0,2
"Ontario","21-03-2020",1,3
"Ontario","22-03-2020",3,6
"Ontario","23-03-2020",0,6
"Ontario","24-03-2020",2,8
"Ontario","25-03-2020",5,13
"Ontario","26-03-2020",2,15
"Ontario","27-03-2020",3,18
"Ontario","28-03-2020",1,19
"Ontario","29-03-2020",4,23
"Ontario","30-03-2020",11,34
"Ontario","31-03-2020",24,58
"Ontario","01-04-2020",13,71
"Ontario","02-04-2020",14,85
"Ontario","03-04-2020",18,103
"Ontario","04-04-2020",30,133
"Ontario","05-04-2020",8,141
"Ontario","06-04-2020",21,162
"Ontario","07-04-2020",27,189
"Ontario","08-04-2020",22,211
"Ontario","09-04-2020",22,233
"Ontario","10-04-2020",35,268
"Ontario","11-04-2020",21,289
"Ontario","12-04-2020",13,302
"Ontario","13-04-2020",30,332
"Ontario","14-04-2020",65,397
"Ontario","15-04-2020",48,445
"Ontario","16-04-2020",53,498
"Ontario","17-04-2020",35,533
"Ontario","18-04-2020",38,571
"Ontario","19-04-2020",31,602
"Ontario","20-04-2020",49,651
"Ontario","21-04-2020",46,697
"Ontario","22-04-2020",60,757
"Ontario","23-04-2020",41,798
"Ontario","24-04-2020",52,850
"Ontario","25-04-2020",48,898
"Ontario","26-04-2020",47,945
"Ontario","27-04-2020",57,1002
"Ontario","28-04-2020",48,1050
"Ontario","29-04-2020",83,1133
"Ontario","30-04-2020",43,1176
"Ontario","01-05-2020",61,1237
"Ontario","02-05-2020",27,1264
"Ontario","03-05-2020",38,1302
"Ontario","04-05-2020",124,1426
"Ontario","05-05-2020",59,1485
"Ontario","06-05-2020",59,1544
"Ontario","07-05-2020",47,1591
"Ontario","08-05-2020",57,1648
"Ontario","09-05-2020",60,1708
"Ontario","10-05-2020",18,1726
"Ontario","11-05-2020",49,1775
"Ontario","12-05-2020",63,1838
"Ontario","13-05-2020",32,1870
"Ontario","14-05-2020",31,1901
"Ontario","15-05-2020",24,1925
"Ontario","16-05-2020",34,1959
"Ontario","17-05-2020",23,1982
"Ontario","18-05-2020",20,2002
"Ontario","19-05-2020",15,2017
"Ontario","20-05-2020",49,2066
"Ontario","21-05-2020",24,2090
"Ontario","22-05-2020",22,2112
"Ontario","23-05-2020",27,2139
"Ontario","24-05-2020",24,2163
"Ontario","25-05-2020",29,2192
"Ontario","26-05-2020",23,2215
"Ontario","27-05-2020",31,2246
"Ontario","28-05-2020",28,2274
"Ontario","29-05-2020",22,2296
"Ontario","30-05-2020",19,2315
"Ontario","31-05-2020",12,2327
"Ontario","01-06-2020",8,2335
"Ontario","02-06-2020",19,2354
"Ontario","03-06-2020",18,2372
"Ontario","04-06-2020",45,2417
"Ontario","05-06-2020",10,2427
"Ontario","06-06-2020",37,2464
"Ontario","07-06-2020",19,2483
"Ontario","08-06-2020",23,2506
"Ontario","09-06-2020",12,2518
"Ontario","10-06-2020",7,2525
"Ontario","11-06-2020",17,2542
"Ontario","12-06-2020",10,2552
"Ontario","13-06-2020",10,2562
"Ontario","14-06-2020",8,2570
"Ontario","15-06-2020",9,2579
"Ontario","16-06-2020",14,2593
"Ontario","17-06-2020",6,2599
"Ontario","18-06-2020",4,2603
"Ontario","19-06-2020",10,2613
"Ontario","20-06-2020",27,2640
"Ontario","21-06-2020",5,2645
"Ontario","22-06-2020",9,2654
"Ontario","23-06-2020",10,2664
"Ontario","24-06-2020",13,2677
"Ontario","25-06-2020",12,2689
"Ontario","26-06-2020",3,2692
"Ontario","27-06-2020",9,2701
"Ontario","28-06-2020",5,2706
"Ontario","29-06-2020",10,2716
"Ontario","30-06-2020",4,2720
"Ontario","01-07-2020",4,2724
"Ontario","02-07-2020",4,2728
"Ontario","03-07-2020",3,2731
"Ontario","04-07-2020",2,2733
"Ontario","05-07-2020",1,2734
"Ontario","06-07-2020",0,2734
"Ontario","07-07-2020",1,2735
"Ontario","08-07-2020",5,2740
"Ontario","09-07-2020",2,2742
"Ontario","10-07-2020",10,2752
"Ontario","11-07-2020",0,2752
"Ontario","12-07-2020",1,2753
"Ontario","13-07-2020",6,2759
"Ontario","14-07-2020",2,2761
"Ontario","15-07-2020",9,2770
"Ontario","16-07-2020",6,2776
"Ontario","17-07-2020",5,2781
"Ontario","18-07-2020",1,2782
"Ontario","19-07-2020",3,2785
"Ontario","20-07-2020",0,2785
"Ontario","21-07-2020",3,2788
"Ontario","22-07-2020",1,2789
"Ontario","23-07-2020",0,2789
"Ontario","24-07-2020",3,2792
"Ontario","25-07-2020",2,2794
"Ontario","26-07-2020",4,2798
"Ontario","27-07-2020",1,2799
"Ontario","28-07-2020",5,2804
"Ontario","29-07-2020",2,2806
"Ontario","30-07-2020",3,2809
"Ontario","31-07-2020",2,2811
"Ontario","01-08-2020",2,2813
"Ontario","02-08-2020",1,2814
"Ontario","03-08-2020",3,2817
"Ontario","04-08-2020",3,2820
"Ontario","05-08-2020",1,2821
"Ontario","06-08-2020",0,2821
"Ontario","07-08-2020",0,2821
"Ontario","08-08-2020",2,2823
"Ontario","09-08-2020",1,2824
"Ontario","10-08-2020",0,2824
"Ontario","11-08-2020",1,2825
"Ontario","12-08-2020",0,2825
"Ontario","13-08-2020",1,2826
"Ontario","14-08-2020",1,2827
"Ontario","15-08-2020",0,2827
"Ontario","16-08-2020",0,2827
"Ontario","17-08-2020",0,2827
"Ontario","18-08-2020",1,2828
"Ontario","19-08-2020",0,2828
"Ontario","20-08-2020",1,2829
"Ontario","21-08-2020",4,2833
"Ontario","22-08-2020",0,2833
"Ontario","23-08-2020",1,2834
"Ontario","24-08-2020",0,2834
"Ontario","25-08-2020",3,2837
"Ontario","26-08-2020",1,2838
"Ontario","27-08-2020",0,2838
"Ontario","28-08-2020",7,2845
"Ontario","29-08-2020",1,2846
"Ontario","30-08-2020",0,2846
"Ontario","31-08-2020",1,2847
"Ontario","01-09-2020",1,2848
"Ontario","02-09-2020",1,2849
"Ontario","03-09-2020",2,2851
"Ontario","04-09-2020",0,2851
"Ontario","05-09-2020",0,2851
"Ontario","06-09-2020",0,2851
"Ontario","07-09-2020",1,2852
"Ontario","08-09-2020",1,2853
"Ontario","09-09-2020",1,2854
"Ontario","10-09-2020",1,2855
"Ontario","11-09-2020",0,2855
"Ontario","12-09-2020",1,2856
"Ontario","13-09-2020",1,2857
"Ontario","14-09-2020",1,2858
"Ontario","15-09-2020",4,2862
"Ontario","16-09-2020",2,2864
"Ontario","17-09-2020",0,2864
"Ontario","18-09-2020",1,2865
"Ontario","19-09-2020",1,2866
"Ontario","20-09-2020",0,2866
"Ontario","21-09-2020",3,2869
"Ontario","22-09-2020",4,2873
"Ontario","23-09-2020",3,2876
"Ontario","24-09-2020",1,2877
"Ontario","25-09-2020",0,2877
"Ontario","26-09-2020",1,2878
"Ontario","27-09-2020",1,2879
"Ontario","28-09-2020",1,2880
"Ontario","29-09-2020",4,2884
"Ontario","30-09-2020",4,2888
"Ontario","01-10-2020",3,2891
"Ontario","02-10-2020",84,2975
"Ontario","03-10-2020",40,3015
"Ontario","04-10-2020",3,3018
"Ontario","05-10-2020",10,3028
"Ontario","06-10-2020",3,3031
"Ontario","07-10-2020",1,3032
"Ontario","08-10-2020",3,3035
"Ontario","09-10-2020",5,3040
"Ontario","10-10-2020",7,3047
"Ontario","11-10-2020",2,3049
"Ontario","12-10-2020",2,3051
"Ontario","13-10-2020",9,3060
"Ontario","14-10-2020",2,3062
"Ontario","15-10-2020",9,3071
"Ontario","16-10-2020",10,3081
"Ontario","17-10-2020",3,3084
"Ontario","18-10-2020",5,3089
"Ontario","19-10-2020",5,3094
"Ontario","20-10-2020",5,3099
"Ontario","21-10-2020",8,3107
"Ontario","22-10-2020",9,3116
"Ontario","23-10-2020",7,3123
"Ontario","24-10-2020",3,3126
"Ontario","25-10-2020",6,3132
"Ontario","26-10-2020",10,3142
"Ontario","27-10-2020",2,3144
"Ontario","28-10-2020",7,3151
"Ontario","29-10-2020",11,3162
"Ontario","30-10-2020",10,3172
"Ontario","31-10-2020",6,3178
"Ontario","01-11-2020",8,3186
"Ontario","02-11-2020",11,3197
"Ontario","03-11-2020",15,3212
"Ontario","04-11-2020",15,3227
"Ontario","05-11-2020",19,3246
"Ontario","06-11-2020",12,3258
"Ontario","07-11-2020",10,3268
"Ontario","08-11-2020",6,3274
"Ontario","09-11-2020",16,3290
"Ontario","10-11-2020",17,3307
"Ontario","11-11-2020",18,3325
"Ontario","12-11-2020",14,3339
"Ontario","13-11-2020",16,3355
"Ontario","14-11-2020",15,3370
"Ontario","15-11-2020",19,3389
"Ontario","16-11-2020",10,3399
"Ontario","17-11-2020",15,3414
"Ontario","18-11-2020",33,3447
"Ontario","19-11-2020",23,3470
"Ontario","20-11-2020",13,3483
"Ontario","21-11-2020",19,3502
"Ontario","22-11-2020",12,3514
"Ontario","23-11-2020",17,3531
"Ontario","24-11-2020",22,3553
"Ontario","25-11-2020",31,3584
"Ontario","26-11-2020",20,3604
"Ontario","27-11-2020",24,3628
"Ontario","28-11-2020",23,3651
"Ontario","29-11-2020",20,3671
"Ontario","30-11-2020",13,3684
"Ontario","01-12-2020",15,3699
"Ontario","02-12-2020",32,3731
"Ontario","03-12-2020",16,3747
"Ontario","04-12-2020",32,3779
"Ontario","05-12-2020",14,3793
"Ontario","06-12-2020",27,3820
"Ontario","07-12-2020",18,3838
"Ontario","08-12-2020",16,3854
"Ontario","09-12-2020",35,3889
"Ontario","10-12-2020",36,3925
"Ontario","11-12-2020",23,3948
"Ontario","12-12-2020",24,3972
"Ontario","13-12-2020",15,3987
"Ontario","14-12-2020",22,4009
"Ontario","15-12-2020",28,4037
"Ontario","16-12-2020",34,4071
"Ontario","17-12-2020",27,4098
"Ontario","18-12-2020",31,4129
"Ontario","19-12-2020",40,4169
"Ontario","20-12-2020",14,4183
"Ontario","21-12-2020",24,4207
"Ontario","22-12-2020",32,4239
"Ontario","23-12-2020",47,4286
"Ontario","24-12-2020",46,4332
"Ontario","25-12-2020",1,4333
"Ontario","26-12-2020",9,4342
"Ontario","27-12-2020",16,4358
"Ontario","28-12-2020",116,4474
"Ontario","29-12-2020",29,4503
"Ontario","30-12-2020",45,4548
"Ontario","31-12-2020",43,4591
"Ontario","01-01-2021",12,4603
"Ontario","02-01-2021",36,4639
"Ontario","03-01-2021",42,4681
"Ontario","04-01-2021",42,4723
"Ontario","05-01-2021",55,4778
"Ontario","06-01-2021",73,4851
"Ontario","07-01-2021",54,4905
"Ontario","08-01-2021",54,4959
"Ontario","09-01-2021",45,5004
"Ontario","10-01-2021",27,5031
"Ontario","11-01-2021",44,5075
"Ontario","12-01-2021",64,5139
"Ontario","13-01-2021",70,5209
"Ontario","14-01-2021",59,5268
"Ontario","15-01-2021",54,5322
"Ontario","16-01-2021",58,5380
"Ontario","17-01-2021",68,5448
"Ontario","18-01-2021",35,5483
"Ontario","19-01-2021",56,5539
"Ontario","20-01-2021",85,5624
"Ontario","21-01-2021",52,5676
"Ontario","22-01-2021",71,5747
"Ontario","23-01-2021",41,5788
"Ontario","24-01-2021",36,5824
"Ontario","25-01-2021",69,5893
"Ontario","26-01-2021",53,5946
"Ontario","27-01-2021",50,5996
"Ontario","28-01-2021",46,6042
"Ontario","29-01-2021",75,6117
"Ontario","30-01-2021",58,6175
"Ontario","31-01-2021",25,6200
"Ontario","01-02-2021",46,6246
"PEI","08-03-2020",0,0
"PEI","09-03-2020",0,0
"PEI","10-03-2020",0,0
"PEI","11-03-2020",0,0
"PEI","12-03-2020",0,0
"PEI","13-03-2020",0,0
"PEI","14-03-2020",0,0
"PEI","15-03-2020",0,0
"PEI","16-03-2020",0,0
"PEI","17-03-2020",0,0
"PEI","18-03-2020",0,0
"PEI","19-03-2020",0,0
"PEI","20-03-2020",0,0
"PEI","21-03-2020",0,0
"PEI","22-03-2020",0,0
"PEI","23-03-2020",0,0
"PEI","24-03-2020",0,0
"PEI","25-03-2020",0,0
"PEI","26-03-2020",0,0
"PEI","27-03-2020",0,0
"PEI","28-03-2020",0,0
"PEI","29-03-2020",0,0
"PEI","30-03-2020",0,0
"PEI","31-03-2020",0,0
"PEI","01-04-2020",0,0
"PEI","02-04-2020",0,0
"PEI","03-04-2020",0,0
"PEI","04-04-2020",0,0
"PEI","05-04-2020",0,0
"PEI","06-04-2020",0,0
"PEI","07-04-2020",0,0
"PEI","08-04-2020",0,0
"PEI","09-04-2020",0,0
"PEI","10-04-2020",0,0
"PEI","11-04-2020",0,0
"PEI","12-04-2020",0,0
"PEI","13-04-2020",0,0
"PEI","14-04-2020",0,0
"PEI","15-04-2020",0,0
"PEI","16-04-2020",0,0
"PEI","17-04-2020",0,0
"PEI","18-04-2020",0,0
"PEI","19-04-2020",0,0
"PEI","20-04-2020",0,0
"PEI","21-04-2020",0,0
"PEI","22-04-2020",0,0
"PEI","23-04-2020",0,0
"PEI","24-04-2020",0,0
"PEI","25-04-2020",0,0
"PEI","26-04-2020",0,0
"PEI","27-04-2020",0,0
"PEI","28-04-2020",0,0
"PEI","29-04-2020",0,0
"PEI","30-04-2020",0,0
"PEI","01-05-2020",0,0
"PEI","02-05-2020",0,0
"PEI","03-05-2020",0,0
"PEI","04-05-2020",0,0
"PEI","05-05-2020",0,0
"PEI","06-05-2020",0,0
"PEI","07-05-2020",0,0
"PEI","08-05-2020",0,0
"PEI","09-05-2020",0,0
"PEI","10-05-2020",0,0
"PEI","11-05-2020",0,0
"PEI","12-05-2020",0,0
"PEI","13-05-2020",0,0
"PEI","14-05-2020",0,0
"PEI","15-05-2020",0,0
"PEI","16-05-2020",0,0
"PEI","17-05-2020",0,0
"PEI","18-05-2020",0,0
"PEI","19-05-2020",0,0
"PEI","20-05-2020",0,0
"PEI","21-05-2020",0,0
"PEI","22-05-2020",0,0
"PEI","23-05-2020",0,0
"PEI","24-05-2020",0,0
"PEI","25-05-2020",0,0
"PEI","26-05-2020",0,0
"PEI","27-05-2020",0,0
"PEI","28-05-2020",0,0
"PEI","29-05-2020",0,0
"PEI","30-05-2020",0,0
"PEI","31-05-2020",0,0
"PEI","01-06-2020",0,0
"PEI","02-06-2020",0,0
"PEI","03-06-2020",0,0
"PEI","04-06-2020",0,0
"PEI","05-06-2020",0,0
"PEI","06-06-2020",0,0
"PEI","07-06-2020",0,0
"PEI","08-06-2020",0,0
"PEI","09-06-2020",0,0
"PEI","10-06-2020",0,0
"PEI","11-06-2020",0,0
"PEI","12-06-2020",0,0
"PEI","13-06-2020",0,0
"PEI","14-06-2020",0,0
"PEI","15-06-2020",0,0
"PEI","16-06-2020",0,0
"PEI","17-06-2020",0,0
"PEI","18-06-2020",0,0
"PEI","19-06-2020",0,0
"PEI","20-06-2020",0,0
"PEI","21-06-2020",0,0
"PEI","22-06-2020",0,0
"PEI","23-06-2020",0,0
"PEI","24-06-2020",0,0
"PEI","25-06-2020",0,0
"PEI","26-06-2020",0,0
"PEI","27-06-2020",0,0
"PEI","28-06-2020",0,0
"PEI","29-06-2020",0,0
"PEI","30-06-2020",0,0
"PEI","01-07-2020",0,0
"PEI","02-07-2020",0,0
"PEI","03-07-2020",0,0
"PEI","04-07-2020",0,0
"PEI","05-07-2020",0,0
"PEI","06-07-2020",0,0
"PEI","07-07-2020",0,0
"PEI","08-07-2020",0,0
"PEI","09-07-2020",0,0
"PEI","10-07-2020",0,0
"PEI","11-07-2020",0,0
"PEI","12-07-2020",0,0
"PEI","13-07-2020",0,0
"PEI","14-07-2020",0,0
"PEI","15-07-2020",0,0
"PEI","16-07-2020",0,0
"PEI","17-07-2020",0,0
"PEI","18-07-2020",0,0
"PEI","19-07-2020",0,0
"PEI","20-07-2020",0,0
"PEI","21-07-2020",0,0
"PEI","22-07-2020",0,0
"PEI","23-07-2020",0,0
"PEI","24-07-2020",0,0
"PEI","25-07-2020",0,0
"PEI","26-07-2020",0,0
"PEI","27-07-2020",0,0
"PEI","28-07-2020",0,0
"PEI","29-07-2020",0,0
"PEI","30-07-2020",0,0
"PEI","31-07-2020",0,0
"PEI","01-08-2020",0,0
"PEI","02-08-2020",0,0
"PEI","03-08-2020",0,0
"PEI","04-08-2020",0,0
"PEI","05-08-2020",0,0
"PEI","06-08-2020",0,0
"PEI","07-08-2020",0,0
"PEI","08-08-2020",0,0
"PEI","09-08-2020",0,0
"PEI","10-08-2020",0,0
"PEI","11-08-2020",0,0
"PEI","12-08-2020",0,0
"PEI","13-08-2020",0,0
"PEI","14-08-2020",0,0
"PEI","15-08-2020",0,0
"PEI","16-08-2020",0,0
"PEI","17-08-2020",0,0
"PEI","18-08-2020",0,0
"PEI","19-08-2020",0,0
"PEI","20-08-2020",0,0
"PEI","21-08-2020",0,0
"PEI","22-08-2020",0,0
"PEI","23-08-2020",0,0
"PEI","24-08-2020",0,0
"PEI","25-08-2020",0,0
"PEI","26-08-2020",0,0
"PEI","27-08-2020",0,0
"PEI","28-08-2020",0,0
"PEI","29-08-2020",0,0
"PEI","30-08-2020",0,0
"PEI","31-08-2020",0,0
"PEI","01-09-2020",0,0
"PEI","02-09-2020",0,0
"PEI","03-09-2020",0,0
"PEI","04-09-2020",0,0
"PEI","05-09-2020",0,0
"PEI","06-09-2020",0,0
"PEI","07-09-2020",0,0
"PEI","08-09-2020",0,0
"PEI","09-09-2020",0,0
"PEI","10-09-2020",0,0
"PEI","11-09-2020",0,0
"PEI","12-09-2020",0,0
"PEI","13-09-2020",0,0
"PEI","14-09-2020",0,0
"PEI","15-09-2020",0,0
"PEI","16-09-2020",0,0
"PEI","17-09-2020",0,0
"PEI","18-09-2020",0,0
"PEI","19-09-2020",0,0
"PEI","20-09-2020",0,0
"PEI","21-09-2020",0,0
"PEI","22-09-2020",0,0
"PEI","23-09-2020",0,0
"PEI","24-09-2020",0,0
"PEI","25-09-2020",0,0
"PEI","26-09-2020",0,0
"PEI","27-09-2020",0,0
"PEI","28-09-2020",0,0
"PEI","29-09-2020",0,0
"PEI","30-09-2020",0,0
"PEI","01-10-2020",0,0
"PEI","02-10-2020",0,0
"PEI","03-10-2020",0,0
"PEI","04-10-2020",0,0
"PEI","05-10-2020",0,0
"PEI","06-10-2020",0,0
"PEI","07-10-2020",0,0
"PEI","08-10-2020",0,0
"PEI","09-10-2020",0,0
"PEI","10-10-2020",0,0
"PEI","11-10-2020",0,0
"PEI","12-10-2020",0,0
"PEI","13-10-2020",0,0
"PEI","14-10-2020",0,0
"PEI","15-10-2020",0,0
"PEI","16-10-2020",0,0
"PEI","17-10-2020",0,0
"PEI","18-10-2020",0,0
"PEI","19-10-2020",0,0
"PEI","20-10-2020",0,0
"PEI","21-10-2020",0,0
"PEI","22-10-2020",0,0
"PEI","23-10-2020",0,0
"PEI","24-10-2020",0,0
"PEI","25-10-2020",0,0
"PEI","26-10-2020",0,0
"PEI","27-10-2020",0,0
"PEI","28-10-2020",0,0
"PEI","29-10-2020",0,0
"PEI","30-10-2020",0,0
"PEI","31-10-2020",0,0
"PEI","01-11-2020",0,0
"PEI","02-11-2020",0,0
"PEI","03-11-2020",0,0
"PEI","04-11-2020",0,0
"PEI","05-11-2020",0,0
"PEI","06-11-2020",0,0
"PEI","07-11-2020",0,0
"PEI","08-11-2020",0,0
"PEI","09-11-2020",0,0
"PEI","10-11-2020",0,0
"PEI","11-11-2020",0,0
"PEI","12-11-2020",0,0
"PEI","13-11-2020",0,0
"PEI","14-11-2020",0,0
"PEI","15-11-2020",0,0
"PEI","16-11-2020",0,0
"PEI","17-11-2020",0,0
"PEI","18-11-2020",0,0
"PEI","19-11-2020",0,0
"PEI","20-11-2020",0,0
"PEI","21-11-2020",0,0
"PEI","22-11-2020",0,0
"PEI","23-11-2020",0,0
"PEI","24-11-2020",0,0
